game_name,release_date,Added to Service,Removed from Service,metacritic_score,publisher,developer,System
Teenage Mutant Ninja Turtles: Mutants Unleashed,2024-10-01,2025-05-01,2025-10-01,66,Outright Games,AHEARTFULOFGAMES,Xbox / PC
Core Keeper,2024-08-01,2024-08-01,2025-10-01,85,"Sold Out, Fireshine Games",Pugstorm,Xbox / PC
Cocoon,2023-09-01,2023-09-01,2025-10-01,89,Annapurna Interactive,Geometric Interactive,Xbox / PC
NINJA GAIDEN: Master Collection,2021-06-01,2022-06-01,2025-09-01,72,Koei Tecmo Games,Team NINJA,Xbox / PC
All You Need Is Help,2024-09-01,2024-09-01,2025-09-01,,Q-Games,Q-Games,Xbox / PC
We Love Katamari Reroll + Royal Reverie,2023-06-01,2024-09-01,2025-09-01,81,Bandai Namco Entertainment,MONKEYCRAFT Co,Xbox / PC
Wargroove 2,2023-10-01,2024-09-01,2025-09-01,85,Chucklefish,"Chucklefish, Robotality",Xbox / PC
Borderlands 3: Ultimate Edition,2023-10-01,2025-04-01,2025-08-01,77,"2K Games, Gearbox Publishing","2K, Gearbox Software",Xbox / PC
Sea of Stars,2023-08-01,2023-08-01,2025-08-01,90,,Sabotage Studio,Xbox / PC
This War of Mine: Final Cut,2014-11-01,2022-05-01,2025-08-01,81,The Working Parts,The Working Parts,Xbox / PC
Ben 10: Power Trip,2020-10-01,2021-12-01,2025-08-01,67,Outright Games,PHL Collective,Xbox / PC
PAW Patrol Mighty Pups: Save Adventure Bay,2020-11-01,2021-12-01,2025-08-01,65,Outright Games,Drakhar Studio,Xbox / PC
Persona 3: Reload,2024-02-01,2024-02-01,2025-08-01,87,SEGA,Atlus,Xbox / PC
Farming Simulator 22,2021-11-01,2022-05-01,2025-08-01,76,Giants Software,Giants Software,Xbox / PC
Anthem,2019-02-01,2020-11-01,2025-08-01,62,EA Originals,"BioWare, BioWare Austin",Xbox / PC
Gigantic: Rampage Edition,2024-04-01,2025-01-01,2025-07-01,65,Arc Games,Abstraction Games,Xbox / PC
Kunitsu-Gami: Path of the Goddess,2024-07-01,2024-07-01,2025-07-01,80,Capcom,"Capcom, Capcom Japan",Xbox / PC
Turnip Boy Robs a Bank,2024-01-01,2024-01-01,2025-07-01,82,Graffiti Games,Snoozy Kazoo,Xbox / PC
Mafia: Definitive Edition,2020-09-01,2024-08-01,2025-07-01,76,2K Games,Hangar 13,Xbox / PC
Flock (2024),2024-07-01,2024-07-01,2025-07-01,74,Capcom,"Capcom U.S.A, Proper Games",Xbox / PC
Magical Delicacy,2024-07-01,2024-07-01,2025-07-01,84,Whitethorn Games,Skaule,Xbox / PC
Tchia,2023-03-01,2024-07-01,2025-07-01,77,"Kepler Interactive, Awaceb",Awaceb,Xbox / PC
The Case of the Golden Idol,2022-10-01,2024-07-01,2025-07-01,84,PlayStack,Color Gray Games,Xbox / PC
The Callisto Protocol,2022-12-01,2024-06-01,2025-07-01,69,"Skybound Games, KRAFTON",Striking Distance Studios,Xbox / PC
Journey to the Savage Planet,2020-01-01,2024-07-01,2025-06-01,76,505 Games,Typhoon studios,Xbox / PC
Robin Hood: Sherwood Builders,2024-02-01,2024-06-01,2025-06-01,80,PlayWay,MeanAstronauts,Xbox / PC
SteamWorld Dig,2013-08-01,2024-06-01,2025-06-01,82,"Image & Form, Image & Form International, Image and Form, Form International, Image","Image & Form, Form International",Xbox
SteamWorld Dig 2,2017-09-01,2024-06-01,2025-06-01,88,"Image & Form, Image and Form, Form International, Image, Image & Form Games","Image & Form, Form International",Xbox / PC
Arcade Paradise,2022-08-01,2023-07-01,2025-06-01,81,Wired Productions,Nosebleed Interactive,Xbox / PC
My Friend Peppa Pig,2021-10-01,2022-07-01,2025-06-01,65,Outright Games,Petoons Studio,Xbox / PC
Keplerth,2022-05-01,2024-06-01,2025-06-01,81,"Gamera Games, TARO",TARO,PC
My Time at Sandrock,2023-11-01,2024-06-01,2025-06-01,80,"Focus Entertainment, Pathea Games, PM Studios",Pathea Games,Xbox / PC
Isonzo,2022-09-01,2024-06-01,2025-06-01,67,"Blackmill Games, M2H & BlackMill Games","M2H, Blackmill Games",Xbox / PC
Depersonalization,2022-12-01,2024-06-01,2025-06-01,80,,Quinn,PC
"Rolling Hills: Make Sushi, Make Friends",2024-06-01,2024-06-01,2025-06-01,73,Humble Games,Catch & Release,Xbox / PC
Dordogne,2023-06-01,2023-06-01,2025-06-01,74,"UN JE NE SAIS QUOI, UMANIMATION","UN JE NE SAIS QUOI, UMANIMATION",Xbox / PC
Hypnospace Outlaw,2019-03-01,2023-06-01,2025-06-01,82,No More Robots,"Tendershoot, Jay Tholen, Michael Lasch, ThatWhichIs Media",Xbox / PC
Firework,2021-02-01,2024-06-01,2025-05-01,80,"Gamera Game, Ivan Zanotti's MyMadnessWorks, Abhishek Malpani","Ivan Zanotti's MyMadnessWorks, 拾英工作室, Shiying Studio, Abhishek Malpani",PC
Humanity,2023-05-01,2024-05-01,2025-05-01,86,"Enhance, Enhance Games","Enhance Games, tha",Xbox / PC
Remnant II,2023-07-01,2023-11-01,2025-05-01,80,Gearbox Publishing,Gunfire Games,Xbox / PC
Slayers X: Terminal Aftermath - Vengance of the Slayer,2023-06-01,2023-06-01,2025-05-01,80,No More Robots,Big Z Studios,Xbox / PC
Cassette Beasts,2023-04-01,2023-04-01,2025-05-01,83,Raw Fury,Bytten Studio,Xbox / PC
Hauntii,2024-05-01,2024-05-01,2025-05-01,69,Firestoke,Moonloop Games,Xbox / PC
Chants of Sennaar,2023-09-01,2024-05-01,2025-05-01,85,Focus Entertainment,Rundisc,Xbox / PC
Brothers: A Tale of Two Sons,2013-08-01,2024-05-01,2025-05-01,81,"505 Games, Parables Games","Starbreeze Studios, Parables Games",Xbox / PC
The Big Con,2021-08-01,2023-06-01,2025-05-01,77,Mighty Yell,Mighty Yell,Xbox / PC
Dune: Spice Wars,2022-04-01,2022-11-01,2025-05-01,72,"Funcom, Shiro Games",Shiro Games,Xbox / PC
Orcs Must Die! 3,2021-07-01,2024-04-01,2025-04-01,77,Robot Entertainment,Robot Entertainment,Xbox / PC
Harold Halibut,2024-04-01,2024-04-01,2025-04-01,70,"Curve Digital, Slow Bros.","Slow Bros, Slow Bros.",Xbox / PC
Botany Manor,2024-04-01,2024-04-01,2025-04-01,84,Whitethorn Games,"Babloon Studios, Balloon Studios",Xbox / PC
Kona,2016-03-01,2024-04-01,2025-04-01,71,"Deep Silver, Koch Media, Ravenscourt, Parabole","Deep Silver, Parabole",Xbox
Homestead Arcana,2023-04-01,2023-04-01,2025-04-01,59,Skybound Games,Serenity Forge,Xbox / PC
Coral Island,2022-10-01,2022-10-01,2025-04-01,,Humble Games,Stairway Games,Xbox / PC
Turbo Golf Racing (Game Preview),2022-08-01,2022-08-01,2025-04-01,,Secret Mode,Hugecalf Studios,Xbox / PC
Lil Gator Game,2022-04-01,2024-04-01,2025-03-01,84,Playtonic Friends,MegaWobble,Xbox / PC
Hot Wheels Unleashed 2: Turbocharged,2023-10-01,2024-03-01,2025-03-01,77,Milestone,Milestone,Xbox / PC
Open Roads,2024-03-01,2024-03-01,2025-03-01,67,Annapurna Interactive,"Fullbright, Open Roads Team",Xbox / PC
MLB The Show 24,2024-03-01,2024-03-01,2025-03-01,78,Sony Computer Entertainment,"Sony Interactive Entertainment, SCE San Diego Studio",Xbox
The Lamplighters League,2023-10-01,2023-10-01,2025-03-01,76,Paradox Interactive,Harebrained Schemes,Xbox / PC
Monster Hunter: Rise,2021-03-01,2023-01-01,2025-03-01,86,Capcom,Capcom,Xbox / PC
Yakuza 0,2015-03-01,2022-07-01,2025-03-01,85,SEGA,"SEGA, Ryu ga Gotoku Studio",Xbox / PC
Yakuza Kiwami,2016-01-01,2022-07-01,2025-03-01,80,"SEGA, Deep Silver",Ryu ga Gotoku Studio,Xbox / PC
Yakuza Kiwami 2,2017-12-01,2022-07-01,2025-03-01,82,SEGA,"SEGA, Ryu ga Gotoku Studio",Xbox / PC
Yakuza: Like a Dragon,2020-01-01,2021-06-01,2025-03-01,86,SEGA,"SEGA, Ryu ga Gotoku Studio",Xbox / PC
No More Heroes III,2021-08-01,2024-03-01,2025-03-01,75,"XSEED Games, Marvelous USA, Marvelous, GRASSHOPPER MANUFACTURE",Grasshopper Manufacture,Xbox / PC
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,2020-06-01,2024-03-01,2025-03-01,68,THQ Nordic,Purple Lamp Studios,Xbox / PC
Lies of P,2023-09-01,2023-09-01,2025-03-01,81,NEOWIZ,Round8 Studio,Xbox / PC
Solar Ash,2021-12-01,2023-09-01,2025-03-01,78,Annapurna Interactive,Heart Machine,Xbox / PC
Yakuza 6: The Song of Life,2016-12-01,2021-03-01,2025-03-01,83,SEGA,"SEGA, Ryu ga Gotoku Studio",Xbox / PC
Yakuza 5: Remastered,2020-02-01,2021-01-01,2025-03-01,82,SEGA,"SEGA, Ryu ga Gotoku Studio",Xbox / PC
"Warhammer 40,000: Boltgun",2023-05-01,2024-03-01,2025-02-01,75,Focus Entertainment,Auroch Digital,Xbox / PC
Space Engineers,2020-04-01,2024-02-01,2025-02-01,68,Keen Software House,Keen Software House,Xbox / PC
Maneater,2020-05-01,2024-02-01,2025-02-01,71,"Tripwire Interactive, Blindside Interactive",Blindside Interactive,Xbox / PC
GRIS,2018-12-01,2023-09-01,2025-02-01,84,Devolver Digital,Nomada Studio,Xbox / PC
Wo Long: Fallen Dynasty,2023-03-01,2023-03-01,2025-02-01,80,Koei Tecmo Games,"Team NINJA, KOEI TECMO GAMES CO",Xbox / PC
Yakuza 3: Remastered,2019-08-01,2021-01-01,2025-02-01,77,SEGA,"SEGA, Ryu ga Gotoku Studio",Xbox / PC
Yakuza 4: Remastered,2019-10-01,2021-01-01,2025-02-01,78,SEGA,"SEGA, Ryu ga Gotoku Studio",Xbox / PC
F1 22,2022-06-01,2023-03-01,2025-02-01,81,Electronic Arts,Codemasters,Xbox / PC
Indivisible,2019-10-01,2024-02-01,2025-02-01,82,505 Games,Lab Zero Games,Xbox / PC
Return to Grace,2023-05-01,2024-02-01,2025-02-01,79,Creative Bytes Studios,Creative Bytes Studios,Xbox / PC
Tales of Arise,2021-09-01,2024-02-01,2025-02-01,87,Bandai Namco Entertainment,Bandai Namco Entertainment,Xbox / PC
A Little to the Left,2022-11-01,2024-02-01,2025-02-01,75,Secret Mode,"Max Inferno, youllbejustfine",Xbox / PC
Bloodstained: Ritual of the Night,2019-06-01,2024-02-01,2025-02-01,84,505 Games,"505 Games, Armature Studio, Inti Creates, ArtPlay, Dico",Xbox / PC
Merge & Blade,2023-02-01,2023-02-01,2025-02-01,70,Causal Bit Games,Causal Bit Games,Xbox / PC
EA Sports UFC 3,2018-02-01,2020-11-01,2025-02-01,77,,Electronic Arts,Xbox
Anuchard,2022-04-01,2024-02-01,2025-01-01,70,Freedom Games,stellarNull,Xbox / PC
Broforce Forever,2023-08-01,2023-08-01,2025-01-01,80,Devolver Digital,"Devolver Digital, Free Lives",Xbox / PC
Serious Sam: Siberian Mayhem,2022-01-01,2023-07-01,2025-01-01,70,Devolver Digital,"Croteam, Timelock Studio",Xbox / PC
Maquette,2021-03-01,2023-07-01,2025-01-01,70,Annapurna Interactive,Graceful Decay,Xbox / PC
Darkest Dungeon,2016-01-01,2023-02-01,2025-01-01,84,Red Hook Studios,Red Hook Studios,Xbox / PC
Death's Door,2021-07-01,2022-01-01,2025-01-01,86,Devolver Digital,Acid Nerve,Xbox / PC
Those Who Remain,2020-05-01,2024-01-01,2025-01-01,49,"Wired Productions, Camel 101",Camel 101,Xbox / PC
Figment,2017-09-01,2024-01-01,2025-01-01,75,"4EversGames, Bedtime Digital Games",Bedtime Digital Games,Xbox / PC
Exoprimal,2023-07-01,2023-07-01,2025-01-01,73,Capcom,Capcom,Xbox / PC
Common'hood,2022-11-01,2023-07-01,2025-01-01,,Plethora Project,Plethora Project,Xbox / PC
Insurgency: Sandstorm,2018-09-01,2022-11-01,2025-01-01,80,Focus Home Interactive,New World Interactive,Xbox / PC
Escape Academy,2022-07-01,2022-07-01,2025-01-01,81,"Skybound Games, iam8bit",Coin Crew Games,Xbox / PC
LEGO 2K Drive,2023-05-01,2024-04-01,2024-12-01,73,2K Games,Visual Concepts,Xbox
Close to the Sun,2019-10-01,2024-01-01,2024-12-01,66,Wired Productions,Storm in a Teacup,Xbox / PC
Party Animals,2023-09-01,2023-09-01,2024-12-01,77,Source Technology,Recreate Games,Xbox
McPixel 3,2022-11-01,2023-07-01,2024-12-01,75,Devolver Digital,"Devolver, Sos Sosowski",Xbox / PC
BlazBlue: Cross Tag Battle - Special Edition,2018-05-01,2023-04-01,2024-12-01,72,"Arc System Works, Arc System Works Co.","Arc System Works, Arc System Works Co.",Xbox / PC
Humankind,2021-08-01,2021-08-01,2024-12-01,78,SEGA,Amplitude Studios,Xbox / PC
The Quarry,2022-06-01,2024-03-01,2024-12-01,79,"2K Games, Supermassive Games",Supermassive Games,Xbox
Tin Hearts,2018-11-01,2023-12-01,2024-12-01,66,"Wired Productions, Rogue Sun",Rogue Sun,Xbox / PC
Amnesia: The Bunker,2023-06-01,2023-06-01,2024-12-01,77,Frictional Games,Frictional Games,Xbox / PC
Rainbow Billy: The Curse of the Leviathan,2021-10-01,2022-12-01,2024-12-01,86,"Skybound Games, ManaVoid Entertainment",ManaVoid Entertainment,Xbox / PC
Forager,2019-04-01,2020-07-01,2024-12-01,78,Humble Bundle,"Humble Bundle, HopFrog",Xbox / PC
Forza Horizon 4,2018-09-01,2018-10-01,2024-12-01,92,"Microsoft Studios, Xbox Game Studios",Playground Games,Xbox / PC
While the Iron's Hot,2023-12-01,2023-12-01,2024-11-01,63,Humble Games,Bontemps Games,Xbox / PC
Spirit of the North: Enhanced Edition,2019-11-01,2023-12-01,2024-11-01,64,Merge Games,Infuse Studio,Xbox / PC
Remnant: From the Ashes,2019-08-01,2023-11-01,2024-11-01,81,Perfect World Entertainment,"Gunfire Games, Perfect World Entertainment",Xbox / PC
Rollerdrome,2022-08-01,2023-11-01,2024-11-01,79,"2K Games, Private Division","Roll7, Roll 7",Xbox / PC
Hello Neighbor 2,2022-12-01,2022-12-01,2024-11-01,56,tinyBuild,"tinyBuild, Dynamic Pixels, Eerie Guest",Xbox / PC
Soccer Story,2022-11-01,2022-11-01,2024-11-01,71,No More Robots,PanicBarn,Xbox / PC
Conan Exiles,2018-05-01,2021-05-01,2024-11-01,64,Funcom,"Funcom, Funcom Oslo A/S",Xbox / PC
Persona 5: Tactica,2023-11-01,2023-11-01,2024-11-01,75,SEGA,Atlus,Xbox / PC
Dungeons 4,2023-11-01,2023-11-01,2024-11-01,76,Kalypso Media,Realmforge Studios,Xbox / PC
Like a Dragon Gaiden: The Man Who Erased His Name,2023-11-01,2023-11-01,2024-11-01,79,SEGA,Ryu ga Gotoku Studio,Xbox / PC
Like a Dragon: Ishin!,2023-02-01,2023-10-01,2024-11-01,81,SEGA,Ryu ga Gotoku Studio,Xbox / PC
Goat Simulator,2014-04-01,2023-04-01,2024-11-01,58,"Coffee Stain Studios, Double Eleven","Double Eleven, Coffee Stain Studios, Coffee Stain Publishing",Xbox / PC
Somerville,2022-11-01,2022-11-01,2024-11-01,82,Jumpship,Jumpship,Xbox / PC
Dicey Dungeons,2019-08-01,2021-11-01,2024-11-01,80,"Terry Cavanagh, Distractionware","Terry Cavanagh, Distractionware, Marlowe Dobbe, chipzel",Xbox / PC
Headbangers: Rhythm Royale,2023-10-01,2023-10-01,2024-10-01,74,Team17 Digital,Glee-Cheese Studio,Xbox / PC
Mineko's Night Market,2023-09-01,2023-10-01,2024-10-01,66,Humble Bundle,Meowza Games,Xbox / PC
Inkulinati (Game Preview),2023-01-01,2023-01-01,2024-10-01,,Yaza Games,Yaza Games,Xbox / PC
Frog Detective: The Entire Mystery,2022-10-01,2022-10-01,2024-10-01,77,Grace Bruxner,"Thomas Bowker, Grace Bruxner",Xbox / PC
Lonely Mountains: Downhill,2019-10-01,2019-10-01,2024-10-01,79,"Thunderful Publishing, Megagon Industries",Megagon Industries,Xbox / PC
F1 Manager 2023,2023-07-01,2023-10-01,2024-10-01,79,Frontier Developments,Frontier Developments,Xbox / PC
From Space,2023-10-01,2023-10-01,2024-10-01,60,Curve Games,Triangle Studios,Xbox / PC
Scorn,2022-10-01,2022-10-01,2024-10-01,71,"Kepler Interactive, Ebb Software",Ebb Software,Xbox / PC
Dyson Sphere Program (Game Preview),2021-01-01,2022-10-01,2024-10-01,,Gamera Game,Youthcat Studio,PC
Everspace 2,2021-01-01,2021-10-01,2024-10-01,76,ROCKFISH Games,ROCKFISH Games,Xbox / PC
Gotham Knights,2022-10-01,2023-10-01,2024-09-01,66,Warner Bros. Interactive,"Warner Bros. Interactive, QLOC, Warner Bros. Games Montréal",Xbox / PC
Phoenix Wright: Ace Attorney Trilogy,2012-04-01,2023-09-01,2024-09-01,80,Capcom,"Capcom, Capcom U.S.A",Xbox / PC
Loop Hero,2021-03-01,2023-04-01,2024-09-01,82,Devolver Digital,Four Quarters,Xbox / PC
PAW Patrol Grand Prix,2022-09-01,2022-09-01,2024-09-01,70,Outright Games,3DClouds,Xbox / PC
Let's Build A Zoo,2021-11-01,2022-09-01,2024-09-01,78,No More Robots,Springloaded,Xbox / PC
Valheim (Game Preview),2021-02-01,2022-09-01,2024-09-01,,Coffee Stain,"Dvoid, Richard Svensson",Xbox / PC
My Time at Portia,2019-04-01,2019-07-01,2024-09-01,73,"Team17 Digital, Nuverse, Pathea Games","Team17 Digital, Pathea Games, Nuverse",Xbox / PC
PAYDAY 3,2023-09-01,2023-09-01,2024-09-01,68,"Deep Silver, Prime Matter","OVERKILL Software, Starbreeze Studios",Xbox / PC
FIFA 23,2021-10-01,2023-05-01,2024-09-01,78,,FreakyGe,Xbox / PC
Slime Rancher 2 (Game Preview),2022-09-01,2022-09-01,2024-09-01,,Monomi Park,Monomi Park,Xbox / PC
SpiderHeck,2022-09-01,2022-09-01,2024-09-01,83,tinyBuild,Neverjam,Xbox / PC
You Suck at Parking,2022-09-01,2022-09-01,2024-09-01,77,Happy Volcano,Happy Volcano,Xbox / PC
Ashes of the Singularity: Escalation,2016-11-01,2022-09-01,2024-09-01,81,"Stardock Entertainment, Stardock","Stardock Entertainment, Oxide Games",PC
NBA 2K24,2023-09-01,2024-03-01,2024-08-01,68,2K Games,Visual Concepts,Xbox
Guilty Gear -Strive-,2021-06-01,2023-03-01,2024-08-01,85,"Arc System Works, Arc System Works Co.","Arc System Works, Arc System Works Co.",Xbox / PC
Atomic Heart,2023-02-01,2023-02-01,2024-08-01,72,Focus Entertainment,Mundfish,Xbox / PC
DOOM,1993-12-01,2021-03-01,2024-08-01,83,Bethesda Softworks,"Bethesda Softworks, id Software, Panic Button, Tango Gameworks, Escalation Studios, Certain Affinity, Digital Domain, BattleCry Studios",Xbox / PC
DOOM II: Hell on Earth,1994-09-01,2021-03-01,2024-08-01,80,"Valve, Bethesda Softworks, Activision Blizzard, Activison, id Software, GT Interactive Software, Virgin Interactive, GT Interactive, Imagineer, CDV Software","Bethesda Softworks, id Software, Nerve Software, Lion Entertainment, Infinity, Torus Games, MachineWorks Northwest",Xbox / PC
The Texas Chainsaw Massacre,2023-08-01,2023-08-01,2024-08-01,72,,Sussy Amogus,Xbox / PC
Airborne Kingdom,2020-12-01,2023-08-01,2024-08-01,76,"Freedom Games, The Wandering Band",The Wandering Band,Xbox / PC
Shadow Warrior 3: Definitive Edition,2022-03-01,2023-02-01,2024-08-01,71,Nintendo,Koei Tecmo,Xbox / PC
Offworld Trading Company,2016-04-01,2022-08-01,2024-08-01,78,Stardock Entertainment,Mohawk Games,PC
Train Sim World 4,2023-09-01,2024-02-01,2024-07-01,80,Dovetail Games - TSW,Dovetail Games,Xbox / PC
A Short Hike,2019-07-01,2023-08-01,2024-07-01,82,adamgryu,adamgryu,Xbox / PC
Venba,2023-07-01,2023-07-01,2024-07-01,79,Visai Games,Visai Games,Xbox / PC
Figment 2: Creed Valley,2023-03-01,2023-07-01,2024-07-01,74,Bedtime Digital Games,Bedtime Digital Games,Xbox / PC
The Wandering Village,2022-09-01,2023-07-01,2024-07-01,,"WhisperGames, Stray Fawn Studio",Stray Fawn Studio,Xbox / PC
TOEM,2021-09-01,2023-07-01,2024-07-01,79,Something We Made,Something We Made,Xbox / PC
Coffee Talk Episode 2: Hibiscus & Butterfly,2023-04-01,2023-04-01,2024-07-01,78,Toge Productions,Toge Productions,Xbox / PC
Sins of a Solar Empire: Rebellion,2013-06-01,2022-07-01,2024-07-01,82,Stardock Entertainment,"Stardock Entertainment, Ironclad Games",PC
Cricket 22,2021-12-01,2022-04-01,2024-07-01,61,Nacon,Big Ant Studios,Xbox / PC
Sword and Fairy: Together Forever,2021-10-01,2023-07-01,2024-06-01,73,Xitilon,OddMeat,Xbox / PC
Story of Seasons: Friends of Mineral Town,2019-10-01,2023-06-01,2024-06-01,72,"XSEED Games, Marvelous USA, Marvelous",Marvelous,Xbox / PC
F.I.S.T.: Forged In Shadow Torch,2021-09-01,2023-06-01,2024-06-01,81,bilibili,TiGAMES,Xbox / PC
Stranded Deep,2015-01-01,2023-01-01,2024-06-01,75,Beam Team,"Telltale Games, Beam Team Games",Xbox / PC
FIFA 22,2021-10-01,2022-06-01,2024-06-01,76,Electronic Arts,Electronic Arts Vancouver,Xbox / PC
Bramble: The Mountain King,2023-04-01,2023-06-01,2024-06-01,80,"Merge Games, Dimfrost","Dimfrost, Dimfrost Studio",Xbox / PC
The Bookwalker: Thief of Tales,2023-06-01,2023-06-01,2024-06-01,75,tinyBuild,Do My Best,Xbox / PC
Rune Factory 4: Special,2012-07-01,2023-06-01,2024-06-01,82,"XSEED Games, Marvelous USA, Marvelous",Marvelous,Xbox / PC
Spacelines from the Far Out,2022-06-01,2022-06-01,2024-06-01,83,Skystone Games,Coffeenauts,Xbox / PC
Chicory: A Colorful Tale,2021-06-01,2023-05-01,2024-05-01,90,Greg Lobanov,"Finji, Greg Lobanov",Xbox / PC
Farworld Pioneers,2023-05-01,2023-05-01,2024-05-01,58,tinyBuild,Igloosoft,Xbox / PC
Railway Empire 2,2023-05-01,2023-05-01,2024-05-01,79,Kalypso Media,Gaming Minds Studios,Xbox / PC
JoJo's Bizarre Adventure: All-Star Battle R,2022-09-01,2023-01-01,2024-05-01,73,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US",CyberConnect2 Co.,Xbox / PC
Pac-Man Museum+,2022-05-01,2022-05-01,2024-05-01,64,BANDAI NAMCO Entertainment US,Bandai Namco Entertainment,Xbox / PC
Little Witch in the Woods (Game Preview),2022-05-01,2022-05-01,2024-05-01,88,Finji,"Finji, bombsfall, InfiniteAmmo, Infinite Fall",Xbox / PC
Eastern Exorcist,2021-07-01,2023-05-01,2024-05-01,73,bilibili,Wildfire Games,Xbox / PC
Supraland: Six Inches Under,2022-01-01,2023-05-01,2024-05-01,86,Supra Games,Supra Games,Xbox / PC
Fuga: Melodies of Steel 2,2023-05-01,2023-05-01,2024-05-01,85,CyberConnect2,CyberConnect2 Co.,Xbox / PC
SD Gundam Battle Alliance,2022-08-01,2023-02-01,2024-05-01,71,Bandai Namco Entertainment,ARTDINK,Xbox / PC
Ghostlore,2022-04-01,2022-11-01,2024-05-01,6,AT-AT Games,"Andrew Teo, Adam Teo",Xbox / PC
Eiyuden Chronicle: Rising,2022-05-01,2022-05-01,2024-05-01,71,505 Games,"Rabbit & Bear Studios, NATSUME ATARI",Xbox / PC
Norco,2022-03-01,2022-03-01,2024-05-01,87,Raw Fury,Geography of Robots,Xbox / PC
Just Cause 4: Reloaded,2018-12-01,2021-05-01,2024-05-01,69,,,Xbox / PC
Ravenlok,2023-05-01,2023-05-01,2024-04-01,66,Cococucumber,Cococucumber,Xbox / PC
Besiege,2022-02-01,2023-05-01,2024-04-01,88,Spiderling Studios,Spiderling Studios,Xbox / PC
NHL 22,2021-10-01,2022-05-01,2024-04-01,74,Electronic Arts,Electronic Arts,Xbox
Loot River,2022-05-01,2022-05-01,2024-04-01,66,"Superhot Presents, straka.studio",straka.studio,Xbox / PC
7 Days to Die (Game Preview),2013-12-01,2022-04-01,2024-04-01,35,"Telltale Games, The Fun Pimps Entertainment","Telltale Games, The Fun Pimps",Xbox / PC
